h3_address,rolling_30d_mean_norm,rolling_7d_mean_norm,tile_crime_density_percentile,tile_momentum,neighbor_lag_1d_norm,lag_1d
882664ce25fffff,1.5493696747278916,1.8109515678637693,0.8133022170361727,1.1372245014119906,4.225553658348795,0.3333333333333333
882664ce27fffff,1.6902214633395178,1.8109515678637695,0.882147024504084,1.0110809006720958,4.225553658348795,0.0
882664ce2dfffff,0.563407154446506,1.2073010452425128,0.6067677946324388,1.029501353754045,8.45110731669759,0.0
882664ce31fffff,0.0,0.0,0.30221703617269546,0.1097303911608702,8.45110731669759,0.0
882664ce33fffff,0.1408517886116265,0.6036505226212564,0.22287047841306884,2.0062095489330942,4.225553658348795,0.0
882664ce35fffff,0.845110731669759,2.4146020904850256,0.662777129521587,1.5541307711822057,4.225553658348795,0.0
882664ce37fffff,1.4085178861162653,2.4146020904850256,0.9288214702450408,0.7482181058486516,4.225553658348795,0.3333333333333333
882664ce3dfffff,0.0,0.0,0.012835472578763127,1.4224453562466411e-39,4.225553658348795,0.0
882664ce65fffff,0.0,0.0,0.049008168028004666,2.2607307391561788e-11,0.0,0.0
882664cea1fffff,4.366405446960422,4.225553658348795,0.9871645274212368,1.04446484738899,0.0,0.3333333333333333
882664cea3fffff,3.2395911380674094,3.6219031357275386,0.9754959159859977,0.9969041714574187,4.225553658348795,0.0
882664cea5fffff,2.9578875608441564,3.6219031357275386,0.9789964994165694,0.7408775343141748,4.225553658348795,0.0
882664cea7fffff,4.084701869737168,1.8109515678637693,0.9964994165694282,0.5938560836383877,4.225553658348795,0.0
882664ceadfffff,0.1408517886116265,0.6036505226212564,0.31971995332555425,0.9064961014785556,4.225553658348795,0.0
882664ceb1fffff,1.4085178861162653,1.2073010452425128,0.8704784130688448,0.7930792838150484,8.45110731669759,0.0
882664ceb3fffff,0.7042589430581326,1.2073010452425128,0.5414235705950992,1.3780452983142208,8.45110731669759,0.0
882664ceb5fffff,4.929812601406927,5.432854703591308,0.9953325554259043,1.108047833899113,8.45110731669759,0.3333333333333333
882664ceb7fffff,1.2676660975046385,1.8109515678637693,0.8541423570595099,1.004462881721477,0.0,0.6666666666666666
882664cebdfffff,0.563407154446506,1.2073010452425128,0.6266044340723453,1.1438416468236199,0.0,0.0
882664cf01fffff,0.281703577223253,1.2073010452425128,0.5180863477246208,0.9723425762928718,0.0,0.0
